#OTU ID	ERR1883419	ERR1883420	ERR1883421	ERR1883422	ERR1883423	ERR1883424	ERR1883430	ERR1883436	ERR1883438	JAE006.A0101	JAE007.A0101	JAE008.A0101	JAE009.A0101	JAE010.A0101	JAE012.A0101	JAE013.A0101	JAE014.A0101	JAE015.A0101	JAE016.A0101	SRR059389	SRR059425	SRR059455	SRR059917	SRR060358	SRR1631060	SRR1631061	SRR1631063	SRR1631064	SRR1633008	SRR1761677	SRR1761682	SRR1761688	SRR1761692	SRR1761697	SRR1761698	SRR1761705	SRR1761710	SRR1761718	SRR1761721	SRR1929408	SRR1930121	SRR1930123	SRR1930141	SRR1930145	SRR3184100	SRR3184876	SRR3189411	SRR3189416	SRR3189418	SRR5975923	SRR5975924	SRR5975925	SRR5975926	SRR5975927	SRR5975928	SRR5975929	SRR5975930	SRR5975931	SRR5975932	SRR5975933	SRR5975934	SRR5975936	SRR5975937	SRR6129806	SRR6129807	SRR6129808	SRR6129809	SRR6129810	SRR6129811	SRS011247	SRS011310	SRS012281	SRS013711	SRS013942	SRS013950	SRS014107	SRS014468	SRS014477	SRS014691	SRS014692	SRS015055	SRS015064	SRS015378	SRS015755	SRS019029	SRS019120	SRS019129	SRS019333	SRS021960	SRS022149	SRS023591	SRS045313	SRS047265	SRS051378	SRS052604	SRS052668	SRS056892	SRS058105	SRS063215	SRS063478	SRS064493	SRS075406	SYN001.A0101	SYN002.A0101	SYN003.A0101	SYN005.I0101	SYN006.I0101	SYN008.I0101	SYN009.I0101	SYN012.I0101	SYN014.A0101	SYN014.C0101	SYN015.B0101	SYN015.D0101	SYN015.E0101	SYN015.I0101	SYN017.A0101	SYN017.B0101	SYN017.D0101	SYN017.E0101	SYN018.C0101	SYN018.I0101	SYN019.I0101	SYN021.I0101	SYN022.I0101	SYN023.I0101	SYN025.I0101	SYN026.I0101	SYN028.I0101
Paraburkholderia acidiphila	3	6	5	3	15	10	3	10	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288	291	298	331	0	0	0	0	0	0	0	0	0	0	0	0	128	220	154	0	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paraburkholderia phenoliruptrix	2	3	1	4	22	8	1	9	24	0	0	0	0	0	0	0	293	0	0	0	0	0	0	0	182	185	204	207	0	0	0	0	0	0	0	0	0	0	0	0	159	107	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pandoraea thiooxydans	3	7	8	1	30	12	3	23	48	0	0	338	362	0	536	0	382	0	0	0	0	0	0	0	275	281	308	324	0	0	0	0	0	0	0	0	0	0	0	0	154	118	150	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pandoraea sp. XY-2	2	3	4	0	20	6	4	9	21	0	0	380	0	0	444	0	0	0	0	0	0	0	0	0	158	0	184	191	496	0	0	0	0	0	0	0	0	0	0	0	234	362	225	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	116
Caballeronia insecticola	2	4	5	5	22	8	3	9	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	318	325	408	387	0	0	0	0	0	0	0	0	0	0	0	0	103	201	108	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lautropia mirabilis	3	3	6	3	21	4	2	12	58	3943763	1853098	1286804	1218555	1032789	9831200	1860016	1516399	162729	93290	1738	0	0	0	0	6251	6185	7104	7127	11671	0	0	127	0	113	173	0	0	0	0	217	319	142	249	57	71964	27613	36760	34748	31584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3105	2583	1454	20989	3014	15192	12767	20604	6599	21459	9574	51600	31616	3472	33126	432	462	7732	436955	64786	219395	35276	21722	189586	521894	33443	94333	16651	175	92943	133463	15713	90603	19540	3490	1862	688	29198	109412	47129	4690	94462	168	0	0	462	234	0	0	0	0	0	146	0	0	0	0	205	0	124	0	0	0	120	99	187
Variovorax sp. HW608	5	14	8	10	214	16	19	83	134	7683	3411	958	539	0	0	0	988	0	516	0	0	0	0	0	1990	2060	2386	2368	300	0	0	0	0	0	0	0	0	0	0	0	144	0	138	0	246	324	381	333	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Variovorax sp. WDL1	3	4	7	10	107	11	11	43	64	0	0	319	389	0	0	0	581	0	0	0	0	0	0	0	893	932	1098	1068	175	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	162	0	218	209	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Variovorax sp. RKNM96	3	2	4	2	110	11	12	582	52	0	0	399	487	0	0	0	882	0	0	0	0	0	0	0	964	968	1070	1090	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	274	249	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Variovorax sp. PBL-H6	2	7	13	7	111	15	8	50	60	0	0	426	530	0	0	0	897	243	0	0	0	0	0	0	988	1005	1137	1132	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	221	234	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Variovorax sp. RA8	2	2	10	7	136	10	15	34	64	684	0	515	459	0	0	0	787	0	0	0	198	0	0	0	883	971	1037	1059	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219	211	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Variovorax sp. PAMC 28711	2	6	10	7	157	8	11	75	62	0	0	490	604	0	0	0	1183	248	372	0	0	0	0	0	1480	1445	1617	1657	326	0	0	0	0	0	0	0	0	0	0	0	102	0	138	0	196	378	779	738	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Variovorax paradoxus	16	30	76	46	1016	54	87	686	433	2054	874	2476	3193	725	1179	380	5063	1065	1254	0	0	168	0	0	7516	7544	8458	8705	3105	182	188	178	0	274	373	105	156	136	174	305	425	375	453	92	1231	4367	3066	2982	2594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	285	0	0	0	0	0	0	86	0	110	0	0	21	786	0	102	0	0	95	241	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	74	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0
Variovorax boronicumulans	2	3	4	7	139	7	6	54	32	0	0	0	0	0	0	0	445	0	0	0	0	0	0	0	839	858	954	946	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	166	155	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hydrogenophaga sp. PBL-H3	4	7	16	63	274	7	65	103	97	755	0	782	957	0	415	0	1665	269	0	0	0	0	0	0	6415	6732	7537	7722	253	0	0	0	0	0	0	0	0	0	0	0	237	0	134	0	127	0	666	666	598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hydrogenophaga sp. RAC07	4	3	10	67	344	7	89	258	145	1858	899	1288	1155	378	0	258	1715	239	0	0	0	0	0	0	7255	7419	8381	8599	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	1009	976	906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hydrogenophaga sp. NH-16	1	2	8	7	72	3	37	172	69	1468	702	450	377	0	0	0	744	0	0	0	0	0	0	0	15830	16105	18118	18387	157	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	216	863	188	192	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hydrogenophaga sp. BPS33	1	11	28	290	671	23	38	238	240	1038	466	1370	1385	359	0	0	2306	370	444	0	0	0	0	0	6534	6677	7523	7539	326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232	0	1308	1204	1080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hydrogenophaga crassostreae	4	8	4	11	139	2	15	52	39	0	0	737	732	0	0	0	1160	0	0	0	0	0	0	0	6760	7005	7643	7811	173	0	0	0	0	0	0	0	0	0	0	0	101	115	0	48	127	0	288	253	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidovorax sp. 1608163	2	10	2	3	136	5	5	52	35	1700	743	1698	1588	485	0	0	2296	347	669	0	0	0	0	0	4575	4686	5317	5261	726	0	0	0	0	136	0	0	0	0	84	0	163	261	0	0	363	753	486	434	414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidovorax sp. JMULE5	2	8	4	4	133	7	27	63	31	793	0	832	856	0	0	0	1147	0	0	0	0	0	0	0	7112	7359	8325	8213	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	722	525	496	426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	40	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidovorax sp. RAC01	1	3	5	7	157	10	12	64	48	851	0	720	1029	0	0	0	1898	284	0	0	0	0	0	0	4678	4761	5324	5299	534	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	371	361	351	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidovorax sp. T1	1	3	3	1	130	5	10	45	25	1379	629	727	1159	0	0	0	2281	344	0	0	0	0	0	0	2380	2357	2656	2598	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335	164	187	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidovorax carolinensis	4	12	8	4	274	7	24	123	79	1824	869	1947	1732	469	414	229	2848	403	409	0	0	0	0	0	4204	4109	4830	4719	783	0	0	0	0	207	0	0	0	0	122	0	306	259	177	0	0	555	364	342	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	49	0	0	0	307	0	0	0	0	0	107	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidovorax cattleyae	1	8	3	2	27	4	2	10	18	625	0	425	514	0	0	0	896	0	0	0	0	0	0	0	719	722	773	808	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidovorax citrulli	1	1	2	3	67	2	3	17	19	0	0	509	598	0	406	0	809	0	0	0	0	0	0	0	825	881	922	964	228	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodoferax sp. BAB1	4	5	7	9	260	8	26	122	86	1504	726	1020	1276	355	0	0	1986	283	603	0	0	0	0	0	2888	3052	3484	3461	275	0	0	0	0	0	0	0	0	0	0	0	131	104	119	0	0	0	263	213	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	47	0	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodoferax antarcticus	2	3	8	2	138	3	9	48	37	746	0	1139	1155	0	0	0	1824	366	394	0	0	0	0	0	1024	996	1068	1037	197	0	0	0	0	0	0	0	0	0	80	0	150	168	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodoferax saidenbachensis	2	1	9	11	257	5	21	102	64	0	0	693	976	0	0	0	1653	355	0	0	0	0	0	0	4491	4467	5112	5169	268	0	0	0	0	0	0	0	0	0	83	0	197	134	147	50	144	0	171	141	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	35	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodoferax koreense	2	8	11	15	356	11	22	161	101	703	0	656	1060	0	527	0	1564	249	0	0	0	0	0	0	2304	2323	2628	2676	385	0	0	0	0	0	0	0	0	0	119	118	0	0	110	0	384	0	342	340	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	35	0	0	0	233	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodoferax ferrireducens	1	7	9	4	254	7	15	100	68	1178	500	649	1133	0	0	0	1766	274	0	0	0	0	0	0	1208	1224	1481	1455	181	0	0	0	0	0	0	0	0	0	0	131	149	144	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Comamonas testosteroni	3	6	7	8	168	9	13	61	55	1742	755	1863	2331	563	1047	276	3648	613	596	0	0	218	0	0	4040	4126	4473	4535	87396	151	0	139	0	186	0	71	97	98	0	221	355	303	224	102	536	969	4611	4398	4084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8772	21648	10140	46324	13781	76535	0	0	0	0	0	0	0	0	109	0	0	23	554	0	0	0	0	0	159	0	100	0	0	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Comamonas serinivorans	1	0	8	8	74	6	10	30	43	2129	1037	2081	2527	411	400	243	4676	566	518	0	0	0	0	0	1409	1434	1585	1601	498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	0	184	142	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Comamonas sp. NLF-7-7	1	7	15	5	93	10	12	32	56	1481	647	1462	2614	421	1045	0	4544	572	428	0	0	0	0	0	1226	1208	1386	1403	364	0	0	0	0	0	0	0	0	0	0	0	102	142	122	0	0	0	171	139	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Delftia acidovorans	2	1	5	3	66	3	8	30	27	829	0	1053	983	0	977	0	1681	348	0	0	0	0	0	0	1755	1993	2081	2238	1422	0	0	0	0	110	0	0	0	0	0	0	143	0	114	0	0	442	564	461	484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	41	0	0	24	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Diaphorobacter sp. HDW4A	2	2	1	2	81	2	12	53	33	966	629	686	643	0	0	275	856	0	363	0	0	0	0	0	2082	2051	2293	2416	618	0	0	0	0	0	0	0	0	0	0	0	236	0	131	0	670	0	268	275	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	443	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Diaphorobacter sp. HDW4B	1	3	7	3	107	5	5	34	46	682	0	817	1061	0	0	0	1619	0	0	0	0	0	0	0	1084	1135	1247	1170	609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Diaphorobacter aerolatus	1	3	8	1	84	3	4	36	43	952	0	986	931	0	0	0	1507	262	0	0	156	0	0	0	858	886	1078	1051	475	0	0	0	0	0	0	0	0	0	0	0	98	123	139	0	302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	85	0	0	0	0	0	110	0	0	0	0	0	0	135	0	0	79	94	0	104
Diaphorobacter ruginosibacter	1	4	8	5	79	7	3	26	40	880	0	646	830	0	0	0	1275	0	0	0	0	0	0	0	1079	1104	1217	1244	567	0	0	0	0	0	0	0	0	0	0	0	121	122	0	0	0	0	0	146	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ottowia sp. oral taxon 894	1	3	7	1	42	5	3	22	25	11365833	5178428	9974800	1419244	2247962	3637	730211	631185	18860	1932522	0	0	0	0	0	835	899	918	946	215	0	0	0	0	0	0	0	0	0	0	162	98	138	205	52	0	336	2240	2070	1833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1716	1951	1024	1600	995	5863	0	0	0	0	83	182	2948	664	19043	104	0	1581	14205	166	2918	0	66	368	2901	2460	509	190	0	10080	2780	234	257	0	0	25144	62	0	238	485	2122	386	0	0	0	0	0	0	0	0	0	0	0	0	0	43	95	0	0	0	0	0	0	0	0	0
Pulveribacter suum	3	6	8	4	115	6	19	42	42	1745	712	1360	1941	376	496	0	3565	459	0	0	0	0	0	0	1559	1646	1748	1822	486	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	168	0	0	166	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	364	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpentinomonas mccroryi	2	1	12	8	71	7	5	35	38	2054	931	1432	1658	0	0	0	2896	360	364	0	141	0	0	0	927	1066	1115	1147	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Curvibacter sp. AEP1-3	1	2	3	6	89	4	14	35	26	0	0	580	825	0	0	0	1231	0	0	0	0	0	0	0	4199	4242	4746	4780	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alicycliphilus denitrificans	1	6	19	7	126	13	13	44	83	3467	1637	1756	2607	655	1163	0	4392	648	860	0	0	0	0	0	4008	4194	4571	4706	877	0	0	0	0	0	166	72	0	0	129	125	146	0	180	0	493	1039	405	390	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	452	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bordetella flabilis	6	7	5	1	26	10	6	17	56	0	0	326	394	0	431	0	506	0	0	0	0	0	0	0	271	305	317	316	149	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bordetella bronchialis	3	7	9	3	44	11	2	16	55	0	0	491	397	0	825	0	742	257	0	0	0	0	0	0	352	318	355	362	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
